product_id,category
377683,"['Childrens', 'Geography', 'Cultures']"
377751,"['Biographies', 'Memoirs', 'Professionals', 'Academics']"
377797,"['Literature', 'Fiction', 'United', 'States']"
377999,"['Self-Help', 'Relationships']"
378012,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
378119,"['Biographies', 'Memoirs', 'Professionals', 'Academics']"
378135,"['Religion', 'Spirituality', 'Occult', 'Paranormal']"
378228,"['Engineering', 'Transportation']"
378236,"['History', 'Americas']"
378338,"['Teen', 'Young', 'Adult', 'Education', 'Reference']"
378455,"['Christian', 'Bibles', 'Literature', 'Fiction']"
378460,"['Literature', 'Fiction', 'United', 'States']"
378666,"['History', 'World']"
378693,"['Christian', 'Bibles', 'Living']"
378749,"['Literature', 'Fiction']"
378840,"['Politics', 'Social', 'Sciences', 'Government']"
378903,"['Arts', 'Photography', 'Performing']"
379057,"['Education', 'Teaching', 'Schools']"
379114,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
379137,"['Science', 'Math', 'Biological', 'Sciences']"
379215,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Ingredient']"
379244,"['Cookbooks', 'Food', 'Wine', 'Beverages']"
379390,"['Humor', 'Entertainment']"
379562,"['Self-Help', 'Relationships']"
379631,"['Health', 'Fitness', 'Dieting', 'Alternative', 'Medicine']"
380139,"['Lesbian', 'Gay', 'Bisexual', 'Transgender', 'Literature', 'Fiction']"
380145,"['Lesbian', 'Gay', 'Bisexual', 'Transgender', 'Literature', 'Fiction']"
380298,"['Self-Help', 'Relationships']"
380480,"['Literature', 'Fiction', 'History', 'Criticism']"
380560,"['Christian', 'Bibles', 'Protestantism']"
380641,"['Childrens', 'Growing', 'Facts', 'Life']"
380713,"['Childrens', 'Growing', 'Facts', 'Life']"
380797,"['Cookbooks', 'Food', 'Wine', 'Regional', 'International']"
380919,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
381126,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
381256,"['Religion', 'Spirituality', 'New', 'Age']"
381273,"['Religion', 'Spirituality', 'New', 'Age']"
381281,"['Religion', 'Spirituality', 'New', 'Age']"
381428,"['Travel', 'Europe']"
381434,"['Travel', 'Europe']"
381438,"['Travel', 'Europe']"
381506,"['Religion', 'Spirituality', 'Worship', 'Devotion']"
381577,"['Christian', 'Bibles']"
381581,"['Literature', 'Fiction', 'Erotica']"
381628,"['Business', 'Money', 'Job', 'Hunting', 'Careers']"
381775,"['Comics', 'Graphic', 'Novels']"
381890,['Travel']
381926,"['Childrens', 'Growing', 'Facts', 'Life']"
382032,"['Science', 'Math', 'Earth', 'Sciences']"
382296,"['Crafts', 'Hobbies', 'Home']"
382405,"['Crafts', 'Hobbies', 'Home']"
382445,"['Crafts', 'Hobbies', 'Home']"
382507,"['Crafts', 'Hobbies', 'Home']"
382586,"['Literature', 'Fiction']"
382620,"['History', 'World']"
382639,"['Humor', 'Entertainment', 'Radio']"
382716,"['Literature', 'Fiction', 'United', 'States']"
382749,"['Literature', 'Fiction']"
382771,"['Literature', 'Fiction', 'Contemporary']"
382781,"['Literature', 'Fiction']"
382788,"['Biographies', 'Memoirs', 'Regional', 'U.S.']"
382795,"['Literature', 'Fiction']"
382831,"['Literature', 'Fiction']"
382857,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
382984,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
383008,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
383021,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
383119,"['Childrens', 'Growing', 'Facts', 'Life']"
383177,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
383322,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
383338,"['Religion', 'Spirituality', 'New', 'Age']"
383673,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
383811,"['Travel', 'Europe']"
383819,"['Travel', 'United', 'States']"
383837,"['Travel', 'United', 'States']"
383857,"['Travel', 'United', 'States']"
383877,"['Travel', 'United', 'States']"
384071,"['Religion', 'Spirituality', 'New', 'Age']"
384096,"['Self-Help', 'Relationships']"
384258,"['Reference', 'Words', 'Language', 'Grammar']"
384279,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
384326,"['Sports', 'Outdoors', 'Individual']"
384348,"['Cookbooks', 'Food', 'Wine', 'Regional', 'International']"
384364,"['Literature', 'Fiction']"
384365,"['Biographies', 'Memoirs', 'Ethnic', 'National']"
384491,"['Biographies', 'Memoirs']"
384620,"['Biographies', 'Memoirs', 'Historical']"
384675,"['Crafts', 'Hobbies', 'Home']"
384757,"['Cookbooks', 'Food', 'Wine', 'Baking']"
384760,"['Cookbooks', 'Food', 'Wine', 'Baking']"
384764,"['Cookbooks', 'Food', 'Wine', 'Desserts']"
384765,"['Cookbooks', 'Food', 'Wine', 'Main', 'Courses', 'Side', 'Dishes']"
384823,"['Cookbooks', 'Food', 'Wine', 'Special', 'Diet']"
384841,"['Cookbooks', 'Food', 'Wine', 'Outdoor', 'Cooking']"
384939,"['Humor', 'Entertainment']"
384977,"['Mystery', 'Thriller', 'Suspense']"
384987,"['Mystery', 'Thriller', 'Suspense']"
385008,"['Mystery', 'Thriller', 'Suspense']"
385061,"['Literature', 'Fiction', 'World']"
385067,"['Literature', 'Fiction']"
385074,"['Christian', 'Bibles', 'Literature', 'Fiction']"
385075,"['Humor', 'Entertainment']"
385458,"['Humor', 'Entertainment']"
385474,"['Health', 'Fitness', 'Dieting', 'Exercise']"
385507,"['Health', 'Fitness', 'Dieting', 'Exercise']"
385559,"['Engineering', 'Transportation', 'Automotive']"
385738,"['Sports', 'Outdoors', 'Baseball']"
385789,[]
385859,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Ingredient']"
385910,"['Parenting', 'Relationships']"
385928,"['Cookbooks', 'Food', 'Wine', 'Main', 'Courses', 'Side', 'Dishes']"
385999,"['Health', 'Fitness', 'Dieting', 'Exercise']"
386033,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
386136,"['Health', 'Fitness', 'Dieting', 'Diets', 'Weight', 'Loss']"
386199,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Methods']"
386282,"['Religion', 'Spirituality', 'Religious', 'Studies']"
386584,"['Childrens', 'Education', 'Reference']"
386652,"['Crafts', 'Hobbies', 'Home']"
386803,"['Crafts', 'Hobbies', 'Home']"
386814,"['Crafts', 'Hobbies', 'Home']"
386903,"['Crafts', 'Hobbies', 'Home']"
386960,"['Literature', 'Fiction']"
387049,"['Sports', 'Outdoors', 'Biographies']"
387119,"['Religion', 'Spirituality', 'Occult', 'Paranormal']"
387209,"['Religion', 'Spirituality', 'Occult', 'Paranormal']"
387273,"['Christian', 'Bibles', 'Theology']"
387429,"['Childrens', 'Education', 'Reference']"
387440,"['Childrens', 'Education', 'Reference']"
387467,"['Science', 'Math', 'Mathematics', 'Applied', 'Probability', 'Statistics']"
387472,"['Science', 'Math', 'Mathematics']"
387488,"['Self-Help', 'Death', 'Grief']"
387493,"['Health', 'Fitness', 'Dieting', 'Womens']"
387576,"['Self-Help', 'Relationships']"
387648,"['Self-Help', 'Death', 'Grief']"
387743,"['Literature', 'Fiction']"
387989,"['Cookbooks', 'Food', 'Wine', 'Regional', 'International']"
388066,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
388258,"['Health', 'Fitness', 'Dieting', 'Diets', 'Weight', 'Loss']"
388343,"['Self-Help', 'Creativity']"
388350,"['Religion', 'Spirituality', 'New', 'Age']"
388374,"['Self-Help', 'Relationships']"
388468,"['Literature', 'Fiction', 'Short', 'Stories', 'Anthologies']"
388495,"['Politics', 'Social', 'Sciences']"
388577,"['Religion', 'Spirituality']"
388589,"['Literature', 'Fiction']"
388591,"['Mystery', 'Thriller', 'Suspense']"
388620,"['Christian', 'Bibles']"
388868,"['Crafts', 'Hobbies', 'Home']"
388949,"['Arts', 'Photography', 'Graphic', 'Design']"
388966,"['Arts', 'Photography', 'History', 'Criticism']"
389024,"['Crafts', 'Hobbies', 'Home']"
389025,"['Childrens', 'Activities', 'Crafts', 'Games']"
389068,"['Crafts', 'Hobbies', 'Home', 'Antiques', 'Collectibles']"
389148,"['Crafts', 'Hobbies', 'Home']"
389296,"['Childrens', 'Literature', 'Fiction']"
389297,"['Childrens', 'Animals']"
389450,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
389487,[]
389531,"['Arts', 'Photography', 'Performing']"
389561,"['Childrens', 'Growing', 'Facts', 'Life']"
389688,"['Christian', 'Bibles', 'Living']"
389748,"['Health', 'Fitness', 'Dieting', 'Alternative', 'Medicine']"
389958,"['Christian', 'Bibles', 'Literature', 'Fiction']"
390016,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
390026,"['Christian', 'Bibles', 'Theology']"
390046,"['Religion', 'Spirituality', 'Literature', 'Fiction']"
390094,"['Business', 'Money', 'Management', 'Leadership']"
390304,"['Christian', 'Bibles', 'Living']"
390313,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
390360,"['Arts', 'Photography', 'Video']"
390487,"['Science', 'Math', 'Biological', 'Sciences']"
390512,"['Christian', 'Bibles', 'Theology']"
390550,"['Self-Help', 'Death', 'Grief']"
390569,"['Religion', 'Spirituality', 'Buddhism']"
390586,"['Literature', 'Fiction', 'Poetry']"
390609,"['Religion', 'Spirituality', 'Occult', 'Paranormal']"
390638,"['Self-Help', 'Happiness']"
390657,"['Christian', 'Bibles', 'Literature', 'Fiction']"
390668,[]
390691,[]
390702,"['Self-Help', 'Death', 'Grief']"
390753,"['Christian', 'Bibles', 'Education']"
390760,"['Christian', 'Bibles', 'Theology']"
390826,"['Christian', 'Bibles', 'Living']"
390833,"['Christian', 'Bibles', 'Literature', 'Fiction']"
390961,"['Health', 'Fitness', 'Dieting', 'Diseases', 'Physical', 'Ailments']"
391077,"['Christian', 'Bibles', 'Living']"
391190,"['Christian', 'Bibles', 'Literature', 'Fiction']"
391292,"['Religion', 'Spirituality', 'New', 'Age']"
391398,"['Religion', 'Spirituality', 'Other', 'Religions', 'Practices', 'Sacred', 'Texts']"
391424,"['Health', 'Fitness', 'Dieting', 'Alternative', 'Medicine']"
391426,"['Religion', 'Spirituality', 'New', 'Age']"
391587,"['Christian', 'Bibles', 'Theology']"
391699,"['Business', 'Money', 'Management', 'Leadership']"
391725,"['Humor', 'Entertainment']"
391905,"['Health', 'Fitness', 'Dieting', 'Diets', 'Weight', 'Loss']"
391950,"['Cookbooks', 'Food', 'Wine', 'Special', 'Diet']"
392147,"['Cookbooks', 'Food', 'Wine', 'Quick', 'Easy']"
392217,"['Science', 'Math', 'Nature', 'Ecology']"
392293,"['Engineering', 'Transportation']"
392336,"['Crafts', 'Hobbies', 'Home']"
392338,"['Cookbooks', 'Food', 'Wine', 'Beverages']"
392459,"['Health', 'Fitness', 'Dieting', 'Womens']"
392467,"['Biographies', 'Memoirs', 'Specific', 'Groups']"
392470,"['Biographies', 'Memoirs', 'Specific', 'Groups']"
392537,"['Biographies', 'Memoirs', 'Specific', 'Groups']"
392565,"['Humor', 'Entertainment']"
392629,"['Cookbooks', 'Food', 'Wine', 'Regional', 'International']"
392641,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Education', 'Reference']"
392694,"['Cookbooks', 'Food', 'Wine', 'Baking']"
392695,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Ingredient']"
392746,"['Crafts', 'Hobbies', 'Home', 'Gardening', 'Landscape', 'Design']"
392785,"['Business', 'Money', 'Culture']"
392826,"['Humor', 'Entertainment']"
392852,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Ingredient']"
392996,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
393057,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
393110,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Ingredient']"
393152,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
393318,"['Cookbooks', 'Food', 'Wine', 'Regional', 'International']"
393358,"['Health', 'Fitness', 'Dieting', 'Diseases', 'Physical', 'Ailments']"
393365,"['Health', 'Fitness', 'Dieting', 'Diseases', 'Physical', 'Ailments']"
393380,"['Humor', 'Entertainment', 'Puzzles', 'Games']"
393462,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Education', 'Reference']"
393537,"['Arts', 'Photography', 'Performing']"
393637,"['Childrens', 'Growing', 'Facts', 'Life']"
393670,"['Childrens', 'Growing', 'Facts', 'Life']"
393895,"['Childrens', 'Religions']"
393942,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
393953,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
394035,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
394397,"['Arts', 'Photography', 'History', 'Criticism']"
394421,"['Self-Help', 'Creativity']"
394463,"['Arts', 'Photography', 'Drawing']"
394793,"['Politics', 'Social', 'Sciences']"
395153,"['Childrens', 'Geography', 'Cultures']"
395173,"['Childrens', 'Growing', 'Facts', 'Life']"
395261,"['Religion', 'Spirituality', 'Other', 'Eastern', 'Religions', 'Sacred', 'Texts']"
395303,"['Mystery', 'Thriller', 'Suspense']"
395476,"['Politics', 'Social', 'Sciences']"
395564,"['Health', 'Fitness', 'Dieting', 'Diseases', 'Physical', 'Ailments']"
395575,"['Health', 'Fitness', 'Dieting', 'Alternative', 'Medicine']"
395655,"['Health', 'Fitness', 'Dieting', 'Diseases', 'Physical', 'Ailments']"
395897,"['Health', 'Fitness', 'Dieting', 'Exercise']"
395920,"['Health', 'Fitness', 'Dieting', 'Exercise']"
395937,"['Health', 'Fitness', 'Dieting', 'Diseases', 'Physical', 'Ailments']"
396009,"['Religion', 'Spirituality', 'Buddhism']"
396075,"['Arts', 'Photography', 'Other', 'Media']"
396082,"['Arts', 'Photography', 'Other', 'Media']"
396133,"['Arts', 'Photography', 'Video']"
396223,"['Politics', 'Social', 'Sciences', 'Government']"
396369,"['Cookbooks', 'Food', 'Wine', 'Desserts']"
396419,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
396427,"['Crafts', 'Hobbies', 'Home']"
396510,"['Science', 'Math', 'Biological', 'Sciences']"
396523,"['Crafts', 'Hobbies', 'Home']"
396568,"['Childrens', 'Growing', 'Facts', 'Life']"
396583,"['Mystery', 'Thriller', 'Suspense']"
396610,"['Politics', 'Social', 'Sciences']"
396949,"['Health', 'Fitness', 'Dieting', 'Psychology', 'Counseling']"
397040,"['Christian', 'Bibles', 'Catholicism']"
397352,"['Sports', 'Outdoors', 'Biographies']"
397415,"['Engineering', 'Transportation']"
397564,"['Christian', 'Bibles', 'Worship', 'Devotion']"
397644,"['History', 'World']"
397689,"['Christian', 'Bibles', 'Catholicism']"
397894,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
397933,"['Business', 'Money', 'Economics']"
397937,"['Politics', 'Social', 'Sciences', 'Government']"
397948,"['Arts', 'Photography', 'Performing']"
397949,"['Humor', 'Entertainment', 'Movies']"
397951,"['History', 'Americas']"
398033,"['Mystery', 'Thriller', 'Suspense']"
398237,"['Politics', 'Social', 'Sciences', 'Government']"
398328,"['Christian', 'Bibles', 'Living']"
398358,"['Health', 'Fitness', 'Dieting', 'Diets', 'Weight', 'Loss']"
398404,"['Crafts', 'Hobbies', 'Home', 'Pets', 'Animal', 'Care']"
398406,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
398413,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
398455,"['History', 'World']"
398478,"['Travel', 'Specialty']"
398578,"['Health', 'Fitness', 'Dieting', 'Beauty', 'Grooming', 'Style']"
398593,"['Cookbooks', 'Food', 'Wine', 'Vegetarian', 'Vegan']"
398649,"['History', 'World']"
398692,"['Politics', 'Social', 'Sciences']"
398708,"['History', 'Americas']"
398728,"['Childrens', 'Literature', 'Fiction']"
398887,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
398934,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
398980,"['Crafts', 'Hobbies', 'Home']"
399003,"['Crafts', 'Hobbies', 'Home']"
399164,"['Childrens', 'Activities', 'Crafts', 'Games']"
399309,"['Literature', 'Fiction', 'History', 'Criticism']"
399320,"['Self-Help', 'Relationships']"
399430,"['Childrens', 'History']"
399483,"['Literature', 'Fiction', 'History', 'Criticism']"
399589,"['Christian', 'Bibles', 'Literature', 'Fiction']"
399635,"['Childrens', 'Literature', 'Fiction']"
399743,"['Literature', 'Fiction']"
399757,"['Literature', 'Fiction']"
400219,"['Religion', 'Spirituality', 'Other', 'Eastern', 'Religions', 'Sacred', 'Texts']"
400226,"['Health', 'Fitness', 'Dieting', 'Alternative', 'Medicine']"
400254,"['Religion', 'Spirituality', 'Buddhism']"
400340,"['Health', 'Fitness', 'Dieting', 'Alternative', 'Medicine']"
400357,"['Health', 'Fitness', 'Dieting', 'Alternative', 'Medicine']"
400487,[]
400537,"['Humor', 'Entertainment']"
400545,"['Literature', 'Fiction', 'World']"
400722,"['Christian', 'Bibles', 'Living']"
400726,"['Christian', 'Bibles', 'Living']"
400732,"['Christian', 'Bibles', 'Literature', 'Fiction']"
400733,"['Christian', 'Bibles', 'Literature', 'Fiction']"
400741,"['Christian', 'Bibles', 'Literature', 'Fiction']"
400771,"['Christian', 'Bibles', 'Living']"
400883,"['Christian', 'Bibles', 'Living']"
400948,"['Mystery', 'Thriller', 'Suspense']"
400950,"['Mystery', 'Thriller', 'Suspense']"
401110,"['Christian', 'Bibles', 'Literature', 'Fiction']"
401116,"['Mystery', 'Thriller', 'Suspense']"
401377,"['Mystery', 'Thriller', 'Suspense']"
401411,"['History', 'World']"
401431,"['Reference', 'Writing', 'Research', 'Publishing', 'Guides']"
401513,"['Christian', 'Bibles', 'Theology']"
401538,"['Christian', 'Bibles', 'Theology']"
401653,"['Politics', 'Social', 'Sciences', 'Government']"
401988,"['Religion', 'Spirituality']"
402037,"['History', 'Ancient', 'Civilizations']"
402135,"['History', 'Americas']"
402154,"['Science', 'Math', 'Biological', 'Sciences']"
402220,"['Childrens', 'Growing', 'Facts', 'Life']"
402251,"['Christian', 'Bibles', 'Bible', 'Study', 'Reference']"
402490,"['Religion', 'Spirituality', 'New', 'Age']"
402504,"['Religion', 'Spirituality', 'Occult', 'Paranormal']"
402513,"['Health', 'Fitness', 'Dieting', 'Alternative', 'Medicine']"
402684,"['Biographies', 'Memoirs', 'Professionals', 'Academics']"
402696,"['Business', 'Money', 'Management', 'Leadership']"
402707,"['Business', 'Money', 'Marketing', 'Sales']"
402731,"['Politics', 'Social', 'Sciences', 'Government']"
402796,"['Business', 'Money', 'Industries']"
402799,"['Business', 'Money', 'Management', 'Leadership']"
402805,"['Biographies', 'Memoirs', 'Leaders', 'Notable', 'People']"
402832,"['Business', 'Money', 'Culture']"
402833,"['Business', 'Money', 'Economics']"
402920,"['Business', 'Money', 'Small', 'Entrepreneurship']"
402950,"['Christian', 'Bibles', 'Theology']"
403002,"['Crafts', 'Hobbies', 'Home', 'Gardening', 'Landscape', 'Design']"
403161,"['Science', 'Math', 'Nature', 'Ecology']"
403211,"['Crafts', 'Hobbies', 'Home', 'Gardening', 'Landscape', 'Design']"
403267,"['Mystery', 'Thriller', 'Suspense']"
403289,"['Literature', 'Fiction', 'Action', 'Adventure']"
403318,"['Literature', 'Fiction', 'Short', 'Stories', 'Anthologies']"
403402,"['Science', 'Fiction', 'Fantasy']"
403422,"['Travel', 'Caribbean']"
403477,"['Mystery', 'Thriller', 'Suspense']"
403521,"['Sports', 'Outdoors', 'Hunting', 'Fishing']"
403601,"['Health', 'Fitness', 'Dieting', 'Diets', 'Weight', 'Loss']"
403662,"['Health', 'Fitness', 'Dieting', 'Beauty', 'Grooming', 'Style']"
403726,"['Cookbooks', 'Food', 'Wine', 'Kitchen', 'Appliances']"
403947,"['Arts', 'Photography', 'Music']"
403980,"['Biographies', 'Memoirs', 'Arts', 'Literature']"
404015,"['Biographies', 'Memoirs', 'Professionals', 'Academics']"
404063,"['Business', 'Money', 'Culture']"
404121,"['Health', 'Fitness', 'Dieting', 'Alternative', 'Medicine']"
404232,"['Crafts', 'Hobbies', 'Home']"
404239,"['Crafts', 'Hobbies', 'Home']"
404289,"['Cookbooks', 'Food', 'Wine', 'Special', 'Diet']"
404322,"['Arts', 'Photography', 'History', 'Criticism']"
404434,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Methods']"
404578,"['Literature', 'Fiction']"
404592,"['Literature', 'Fiction', 'United', 'States']"
404601,"['Literature', 'Fiction']"
404639,"['Childrens', 'Growing', 'Facts', 'Life']"
404764,"['Literature', 'Fiction']"
404828,"['Health', 'Fitness', 'Dieting', 'Mental']"
404917,"['Childrens', 'Animals']"
404963,"['Literature', 'Fiction']"
405090,"['Comics', 'Graphic', 'Novels']"
405188,"['Literature', 'Fiction', 'United', 'States']"
405231,"['Literature', 'Fiction', 'United', 'States']"
405238,"['Literature', 'Fiction', 'United', 'States']"
405240,"['Literature', 'Fiction', 'United', 'States']"
405259,"['Literature', 'Fiction', 'United', 'States']"
405312,"['Literature', 'Fiction', 'United', 'States']"
405351,"['Christian', 'Bibles', 'Literature', 'Fiction']"
405402,"['Literature', 'Fiction', 'Action', 'Adventure']"
405426,"['Biographies', 'Memoirs', 'Arts', 'Literature']"
405450,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
405463,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
405470,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
405489,"['Childrens', 'Religions']"
405546,"['Politics', 'Social', 'Sciences']"
405577,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
405650,"['Biographies', 'Memoirs']"
405651,"['Religion', 'Spirituality', 'New', 'Age']"
405670,"['Humor', 'Entertainment', 'Puzzles', 'Games']"
405778,"['Business', 'Money', 'Job', 'Hunting', 'Careers']"
405779,"['Reference', 'Writing', 'Research', 'Publishing', 'Guides']"
405831,[]
405905,"['Education', 'Teaching', 'Schools']"
406083,"['Politics', 'Social', 'Sciences', 'Government']"
406226,"['Biographies', 'Memoirs', 'Arts', 'Literature']"
406343,"['Biographies', 'Memoirs', 'Arts', 'Literature']"
406416,"['Politics', 'Social', 'Sciences', 'Government']"
406451,"['Politics', 'Social', 'Sciences', 'Government']"
406455,"['Politics', 'Social', 'Sciences', 'Government']"
406456,"['Business', 'Money', 'Economics']"
406513,"['Politics', 'Social', 'Sciences']"
406606,"['Mystery', 'Thriller', 'Suspense']"
406748,"['History', 'Americas']"
406781,[]
406882,"['Sports', 'Outdoors', 'Individual']"
406925,"['Sports', 'Outdoors', 'Individual']"
406932,"['Literature', 'Fiction', 'Action', 'Adventure']"
407008,"['History', 'Americas']"
407028,"['Business', 'Money', 'Personal', 'Finance']"
407057,"['Literature', 'Fiction', 'United', 'States']"
407061,"['Literature', 'Fiction']"
407072,"['Literature', 'Fiction']"
407109,"['Literature', 'Fiction']"
407119,"['Biographies', 'Memoirs', 'Professionals', 'Academics']"
407125,"['Literature', 'Fiction']"
407129,"['Literature', 'Fiction']"
407223,"['Literature', 'Fiction']"
407225,"['Humor', 'Entertainment']"
407242,"['Humor', 'Entertainment']"
407300,"['Christian', 'Bibles', 'Living']"
407465,"['Christian', 'Bibles', 'Worship', 'Devotion']"
407510,"['Biographies', 'Memoirs', 'Historical']"
407561,"['Literature', 'Fiction', 'History', 'Criticism']"
407568,"['Literature', 'Fiction', 'Poetry']"
407584,"['Crafts', 'Hobbies', 'Home', 'Improvement', 'Design']"
407854,"['Sports', 'Outdoors', 'Individual']"
407866,"['Politics', 'Social', 'Sciences', 'Philosophy']"
407905,"['History', 'World']"
408052,"['Health', 'Fitness', 'Dieting', 'Exercise']"
408054,"['Biographies', 'Memoirs', 'Professionals', 'Academics']"
408077,"['Health', 'Fitness', 'Dieting', 'Diets', 'Weight', 'Loss']"
408112,"['Cookbooks', 'Food', 'Wine', 'Special', 'Diet']"
408186,"['Biographies', 'Memoirs', 'Specific', 'Groups']"
408204,"['Health', 'Fitness', 'Dieting', 'Diets', 'Weight', 'Loss']"
408502,"['Christian', 'Bibles', 'Literature', 'Fiction']"
408584,"['Teen', 'Young', 'Adult', 'Science', 'Fiction', 'Fantasy']"
408609,"['Childrens', 'Literature', 'Fiction']"
408612,"['Literature', 'Fiction']"
408651,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
408704,"['History', 'Middle', 'East']"
408723,"['History', 'Americas']"
408795,"['Crafts', 'Hobbies', 'Home', 'Pets', 'Animal', 'Care']"
408809,"['Mystery', 'Thriller', 'Suspense']"
408810,"['Literature', 'Fiction']"
408828,"['Mystery', 'Thriller', 'Suspense']"
408833,"['Christian', 'Bibles', 'Literature', 'Fiction']"
408873,"['Christian', 'Bibles', 'Literature', 'Fiction']"
408887,"['Christian', 'Bibles', 'Literature', 'Fiction']"
408895,"['Mystery', 'Thriller', 'Suspense']"
408900,"['Christian', 'Bibles', 'Literature', 'Fiction']"
408939,"['Christian', 'Bibles', 'Literature', 'Fiction']"
408941,"['Christian', 'Bibles', 'Literature', 'Fiction']"
408949,"['Christian', 'Bibles', 'Literature', 'Fiction']"
408978,"['Biographies', 'Memoirs', 'Ethnic', 'National']"
408983,"['Christian', 'Bibles', 'Literature', 'Fiction']"
408994,"['Christian', 'Bibles', 'Literature', 'Fiction']"
409010,"['History', 'World']"
409021,"['History', 'World']"
409022,"['Literature', 'Fiction', 'Womens']"
409040,"['Politics', 'Social', 'Sciences', 'Government']"
409047,"['Politics', 'Social', 'Sciences', 'Government']"
409104,"['Christian', 'Bibles', 'Living']"
409115,"['Business', 'Money', 'Small', 'Entrepreneurship']"
409129,"['History', 'Americas']"
409134,"['Biographies', 'Memoirs', 'Specific', 'Groups']"
409154,"['Christian', 'Bibles', 'Living']"
409249,"['Education', 'Teaching', 'Schools']"
409278,"['Business', 'Money', 'Culture']"
409293,"['Mystery', 'Thriller', 'Suspense']"
409300,"['Mystery', 'Thriller', 'Suspense']"
409483,"['Comics', 'Graphic', 'Novels']"
409622,[]
409635,"['Christian', 'Bibles', 'Living']"
409798,"['Christian', 'Bibles', 'Living']"
409806,"['Christian', 'Bibles', 'Living']"
409879,"['Literature', 'Fiction', 'Erotica']"
409891,"['Literature', 'Fiction', 'Erotica']"
409894,"['Literature', 'Fiction', 'Erotica']"
410030,"['Travel', 'Middle', 'East']"
410211,"['Childrens', 'Growing', 'Facts', 'Life']"
410251,"['Childrens', 'Science', 'Nature', 'How', 'It', 'Works']"
410317,"['Reference', 'Writing', 'Research', 'Publishing', 'Guides']"
410324,"['Childrens', 'Growing', 'Facts', 'Life']"
410352,"['Teen', 'Young', 'Adult', 'Literature', 'Fiction']"
410390,"['Christian', 'Bibles', 'Theology']"
410422,"['Christian', 'Bibles', 'Living']"
410432,"['History', 'Military']"
410445,"['Mystery', 'Thriller', 'Suspense']"
410523,"['Crafts', 'Hobbies', 'Home']"
410534,"['Crafts', 'Hobbies', 'Home']"
410595,"['Crafts', 'Hobbies', 'Home']"
410635,"['Crafts', 'Hobbies', 'Home']"
410664,"['Crafts', 'Hobbies', 'Home']"
410713,"['Christian', 'Bibles', 'Literature', 'Fiction']"
410750,"['Crafts', 'Hobbies', 'Home']"
410890,"['Travel', 'Europe']"
410952,"['Literature', 'Fiction', 'Contemporary']"
411100,"['Childrens', 'Literature', 'Fiction']"
411119,"['Childrens', 'Literature', 'Fiction']"
411160,"['Childrens', 'Comics', 'Graphic', 'Novels']"
411263,"['Literature', 'Fiction', 'United', 'States']"
411398,"['Health', 'Fitness', 'Dieting', 'Reference']"
